3.219600000000000239e-01 -6.482841174899759418e-01
3.243229999999999724e-01 -6.481788035814959326e-01
3.266999999999999904e-01 -6.480675657656639332e-01
3.290690000000000004e-01 -6.479431637112719189e-01
3.313510000000000066e-01 -6.478385080147199826e-01
3.336250000000000049e-01 -6.477246373511759137e-01
3.359079999999999844e-01 -6.476133995353440254e-01
3.381919999999999926e-01 -6.475067692030079813e-01
3.404750000000000276e-01 -6.473968478110320168e-01
3.427749999999999964e-01 -6.472823189355599860e-01
3.450869999999999771e-01 -6.471704229077999138e-01
3.473499999999999921e-01 -6.470657672112479775e-01
3.495969999999999911e-01 -6.469565040311999748e-01
3.518000000000000016e-01 -6.468439497915119407e-01
3.540260000000000074e-01 -6.467333701876079033e-01
3.562930000000000264e-01 -6.466221323717760150e-01
3.586079999999999823e-01 -6.465155020394399710e-01
3.609649999999999803e-01 -6.464016313758959020e-01
3.633700000000000263e-01 -6.462831532288559888e-01
3.657759999999999900e-01 -6.461666497175999613e-01
3.681749999999999745e-01 -6.460448805109200165e-01
3.705789999999999917e-01 -6.459362755427998648e-01
3.729990000000000250e-01 -6.458164809719040278e-01
3.754410000000000247e-01 -6.456980028248638925e-01
3.779009999999999869e-01 -6.455736007704718782e-01
3.804009999999999891e-01 -6.454472240802959782e-01
3.828900000000000081e-01 -6.453261130855439953e-01
3.853489999999999971e-01 -6.452030274550079048e-01
3.877590000000000203e-01 -6.450845493079679915e-01
3.901330000000000076e-01 -6.449654129490000054e-01
3.924869999999999748e-01 -6.448554915570239299e-01
3.948349999999999915e-01 -6.447416208934799720e-01
3.971839999999999815e-01 -6.446191934748719543e-01
3.994840000000000058e-01 -6.445105885067520246e-01
4.017600000000000060e-01 -6.443973760551359176e-01
4.040239999999999942e-01 -6.442841636035199215e-01
4.063240000000000185e-01 -6.441709511519039255e-01
4.086719999999999797e-01 -6.440551058525759709e-01
4.110500000000000265e-01 -6.439405769771039401e-01
4.134380000000000277e-01 -6.438214406181359539e-01
4.158339999999999814e-01 -6.437029624710959297e-01
4.182390000000000274e-01 -6.435838261121279436e-01
4.206139999999999879e-01 -6.434653479650879193e-01
4.230240000000000111e-01 -6.433383130629839464e-01
4.254700000000000149e-01 -6.432099617370239386e-01
4.279310000000000058e-01 -6.430908253780559525e-01
4.304069999999999840e-01 -6.429604994163119480e-01
4.329080000000000150e-01 -6.428334645142078640e-01
4.354180000000000272e-01 -6.426998474928239391e-01
4.379469999999999752e-01 -6.425721543787918932e-01
4.404819999999999847e-01 -6.424365627216239716e-01
4.429980000000000029e-01 -6.423082113956639638e-01
4.455529999999999768e-01 -6.421765690100639246e-01
4.481310000000000016e-01 -6.420422937767519267e-01
4.507079999999999975e-01 -6.419053856957279702e-01
4.532499999999999862e-01 -6.417757179459119277e-01
4.558070000000000177e-01 -6.416499994676639895e-01
4.583929999999999949e-01 -6.415255974132719752e-01
4.609929999999999861e-01 -6.413952714515279707e-01
4.635929999999999773e-01 -6.412629708539999696e-01
4.662129999999999885e-01 -6.411319866803278922e-01
4.688240000000000185e-01 -6.410049517782239192e-01
4.714570000000000149e-01 -6.408706765449119214e-01
4.741239999999999899e-01 -6.407370595235278854e-01
4.768080000000000096e-01 -6.406067335617839920e-01
4.795090000000000185e-01 -6.404658762091919311e-01
4.821790000000000243e-01 -6.403302845520238984e-01
4.846820000000000017e-01 -6.401946928948559767e-01
4.871199999999999974e-01 -6.400702908404639624e-01
4.895439999999999792e-01 -6.399412813025759927e-01
4.917290000000000272e-01 -6.398307016986719553e-01
4.940120000000000067e-01 -6.397141981874159278e-01
4.963719999999999799e-01 -6.396009857357999318e-01
4.987329999999999819e-01 -6.394805329529759108e-01
5.011179999999999524e-01 -6.393567891105119694e-01
5.035539999999999461e-01 -6.392264631487679649e-01
5.060329999999999551e-01 -6.391066685778719059e-01
5.084450000000000358e-01 -6.389862157950478849e-01
5.108939999999999593e-01 -6.388657630122239750e-01
5.133720000000000505e-01 -6.387453102293999541e-01
5.158789999999999765e-01 -6.386209081750079397e-01
5.183889999999999887e-01 -6.384997971802559569e-01
5.209219999999999962e-01 -6.383760533377919044e-01
5.234830000000000316e-01 -6.382430945283359414e-01
5.260590000000000543e-01 -6.381173760500878922e-01
5.286279999999999868e-01 -6.379863918764159259e-01
5.312179999999999680e-01 -6.378540912788879247e-01
5.338389999999999525e-01 -6.377237653171439202e-01
5.364820000000000144e-01 -6.375934393553999158e-01
5.391489999999999894e-01 -6.374617969697998765e-01
5.416910000000000336e-01 -6.373288381603440245e-01
5.442519999999999580e-01 -6.371939047151039537e-01
5.468530000000000335e-01 -6.370622623295039144e-01
5.495130000000000292e-01 -6.369207467649838916e-01
5.521890000000000409e-01 -6.367877879555279286e-01
5.548729999999999496e-01 -6.366429813313678743e-01
5.575480000000000436e-01 -6.365100225219119112e-01
5.601530000000000120e-01 -6.363744308647439896e-01
5.626849999999999907e-01 -6.362441049029998741e-01
5.652350000000000430e-01 -6.361157535770399774e-01
5.677269999999999817e-01 -6.359939843703599216e-01
5.701910000000000034e-01 -6.358676076801840216e-01
5.726539999999999964e-01 -6.357464966854319277e-01
5.751349999999999518e-01 -6.356214364191119515e-01
5.775780000000000358e-01 -6.354878193977279155e-01
5.799520000000000231e-01 -6.353653919791198978e-01
5.823720000000000008e-01 -6.352442809843679150e-01
5.848069999999999657e-01 -6.351165878703359802e-01
5.872810000000000530e-01 -6.349869201205199376e-01
5.897959999999999869e-01 -6.348585687945599298e-01
5.923310000000000519e-01 -6.347315338924559569e-01
5.948970000000000091e-01 -6.346071318380639426e-01
5.974979999999999736e-01 -6.344761476643919762e-01
6.001159999999999828e-01 -6.343445052787919369e-01
6.027249999999999552e-01 -6.342115464693359739e-01
6.053330000000000100e-01 -6.340812205075918584e-01
6.079560000000000519e-01 -6.339482616981360064e-01
6.105620000000000491e-01 -6.338205685841039605e-01
